article_id,n_events,n_nodes,n_edges,dominant_type,has_risk,has_subdomain,cluster_id,cluster_label,is_noise,context_120
698b419c42a8083a290c1254,12,26,18,Event,0,0,0,président | mercredi | trump,False,"Depuis qu’une partie des documents d’enquête sur l’affaire Epstein a été publiée, pas un jour ne passe sans apporter son"
698b419c42a8083a290c124f,4,11,9,Event,1,0,66,permettent | provoquer | vulnérabilités,False,De multiples vulnérabilités ont été découvertes dans les produits Schneider Electric. Elles permettent à un attaquant de
698b419c42a8083a290c1250,4,11,8,Event,1,1,68,vulnérabilités | multiples | découvertes,False,De multiples vulnérabilités ont été découvertes dans les produits SAP. Certaines d'entre elles permettent à un attaquant
698b43f442a8083a290c1259,4,9,7,Event,0,1,-1,non-clustere,True,Les directions de ces écoles tentent de renforcer leurs plans d’action face au mal-être. Trois étudiantes et une j
698b43f442a8083a290c125b,1,4,3,Event,0,0,41,février | dimanche | américaine,False,"Le numéro un mondial du streaming musical, de plus en plus diversifié, fédère également 751millions d’utilisateurs actif"
698b43f442a8083a290c125c,10,19,14,Event,1,0,27,france | sud | jeudi,False,"Un fonds sur deux a baissé ses dividendes en2025. La performance globale du marché est légèrement positive, mais les soc"
698b43f442a8083a290c1258,2,9,8,Event,1,0,0,président | mercredi | trump,False,"Alors que la ratification de l’accord UE-Mercosur reste en suspens, la Commission européenne pourrait appliquer provisoi"
698b43f442a8083a290c1257,6,19,13,Event,0,0,120,mardi | tenu | procureur,False,"Le procureur a tenu une conférence de presse, mardi, pour diffuser un appel à témoins dans le cadre de l’information ju"
698b43f442a8083a290c125a,3,7,4,Event,1,0,32,février | pays | célébrations,False,L’ancienne candidate de téléréalité a fait l’objet d’un cyberharcèlement massif après avoir exprimé son soutien aux Pale
698b464c42a8083a290c125d,4,11,7,Event,0,1,62,lieu | lundi | application,False,"Depuis la dissolution, le taux d’application des lois a drastiquement baissé par rapport à la précédente législature. L’"
698b4afc42a8083a290c125e,10,26,20,Event,1,0,106,ans | viols | grenoble,False,"Le parquet de Grenoble a lancé mardi un vaste appel à témoins après l'interpellation d'un homme de 79 ans, soupçonné de "
698b4d5442a8083a290c1260,5,10,7,Event,0,1,97,ukraine | france | presse,False,"L’influenceuse a partagé ses entretiens avec l’administration fiscale du Nord, assortis de commentaires menaçants. Pour "
698b4d5542a8083a290c1263,1,4,3,Event,1,0,75,loire | vendée | sèvres,False,"sur le format de l'individuel 20 km , mardi, aux JO 2026 de Milan-Cortina. Le biathlète français a terminé à une quinzai"
698b4d5542a8083a290c1262,8,19,13,Event,0,0,10,émission | laisse | nations,False,"Depuis plusieurs mois, l'ancien président sénégalais Macky Sall laisse planer le suspens quant à une potentielle candida"
698b4d5442a8083a290c125f,4,12,11,Event,0,1,96,13ans | montrant | rist,False,"Alors que la proposition de loi du sénateur Laurent Lafon avait avancé en juillet 2025, avant d’être mise sur pause par "
698b4d5542a8083a290c1261,6,17,11,Event,0,1,89,france | service | grandissante,False,"Légitimistes, obstinés ou casse-cou, les premiers ministres officiant en fin de mandat présidentiel ont un profil partic"
698b4d5542a8083a290c1264,4,14,11,Event,0,0,130,français | semaine | france,False,Le vice-président américain JD Vance est arrivé mardi en Azerbaïdjan en provenance de l'Arménie voisine pour une visite 
698b4fad42a8083a290c1265,4,15,11,Event,0,1,88,énergétique | terme | lent,False,"Ce dispositif, présenté comme un élément clé de la résilience énergétique à long terme, reste toutefois coûteux et lent "
698b4fad42a8083a290c1266,5,17,15,Event,1,0,51,sénégalais | ordonné | mardi,False,"Le gouvernement sénégalais a ordonné mardi la fermeture de la cité universitaire d'une grande université de Dakar, au le"
698b520542a8083a290c1267,7,21,19,Event,0,0,98,france | unis | états,False,"Ebba Karlsson accuse DanielS., rencontré en Suède, de l’avoir fait venir à Monaco puis en France, lui promettant une car"
698b56b542a8083a290c1268,1,4,3,Event,0,0,-1,non-clustere,True,L’acteur Lee Byung-hun impressionne en chômeur apprenti assassin dans le nouveau long-métrage du cinéaste coréen.
698b56b542a8083a290c126b,5,16,13,Event,0,0,0,président | mercredi | trump,False,"Environ 180 Palestiniens ont quitté la bande de Gaza, assiégée par Israël, depuis la réouverture très limitée de la fron"
698b56b542a8083a290c126a,6,16,15,Event,0,0,-1,non-clustere,True,Le juge d'instruction antiterroriste enquêtant sur l'assassinat au Mali des journalistes RFI Ghislaine Dupont et Claude 
698b56b542a8083a290c1269,9,19,15,Event,0,1,0,président | mercredi | trump,False,"Le Kenya juge ""inacceptable"" que ses ressortissants soient trompés par des promesses d'emplois civils bien rémuné"
698b5b6542a8083a290c126c,3,9,6,Event,1,0,129,français | euros | européen,False,Une équipe de l’Institut de physique du globe de Paris a mis au point un outil efficace à 92 pour anticiper la survenue 
698b601542a8083a290c126d,2,5,3,Event,1,1,49,ministère | britannique | reste,False,"Le groupe britannique reste aux prises avec une dette élevée, un an après avoir annoncé un recentrage radical sur les hy"
698b601542a8083a290c126e,1,2,1,Event,1,0,75,loire | vendée | sèvres,False,"Il s’agit du Morbihan, de la Loire-Atlantique, du Maine-et-Loire, de la Vendée, des Deux-Sèvres, de la Vienne"
698b626e42a8083a290c1275,2,6,4,Event,0,0,24,nos | nuit | alexandre,False,"C'est une suite de trois caractères qui a révolutionné nos messages numériques. Comment est née l'émoticône - , la maman"
698b626e42a8083a290c1273,2,7,6,Event,0,1,12,annoncé | mardi | défense,False,"Le Commandement des Etats-Unis pour l’Afrique a annoncé, le 3février, l’envoi d’une petite équipe de militaires américai"
698b626d42a8083a290c126f,4,13,10,Event,0,0,133,relais | français | dimanche,False,"Associés depuis à peine un an, les patineurs français Guillaume Cizeron et Laurence Fournier Beaudry se retr"
698b627442a8083a290c1278,1,3,2,Event,1,0,-1,non-clustere,True,"pion olympique de biathlon sur le format de l'individuel 20km , mardi aux JO-2026 de Milan Cortina, échouant à une quinz"
698b626d42a8083a290c1271,5,17,12,Event,0,1,102,grande | différentes | bouchons,False,"La complice de Jeffrey Epstein, Ghislaine Maxwell, a sans surprise refusé lundi de répondre aux questions d'une co"
698b626d42a8083a290c1270,4,10,7,Event,1,1,-1,non-clustere,True,"L'Arctique se réchauffe quatre fois plus viteque le reste du monde avec des températures records, supérieures de 4,9 deg"
698b626e42a8083a290c1276,7,18,12,Event,0,1,-1,non-clustere,True,"Les critiques contre Israël se multiplient à l'international lundi, après les annonces de mesures renforçant considérabl"
698b626e42a8083a290c1272,2,5,4,Event,0,0,41,février | dimanche | américaine,False,Le 24 février 2025 marquera le quatrième anniversaire de l’invasion à grande échelle de l’Ukraine par la Russie. Quel bi
698b626e42a8083a290c1274,6,15,15,Event,0,0,-1,non-clustere,True,"Un débat sur ce texte contesté, qui vise notamment à réautoriser l’acétamipride, un dangereux insecticide, e"
698b627442a8083a290c1277,7,19,14,Event,1,0,-1,non-clustere,True,"Les critiques contre Israël se multiplient à l'international lundi, après les annonces la veille de mesures renforçant c"
698b627742a8083a290c1279,13,35,24,Event,1,1,0,président | mercredi | trump,False,"Développé par le studio Nyamakop, basé à Johannesburg, Relooted se déroule dans un futur imaginaire mais fait"
698b64c642a8083a290c127b,1,11,10,Event,1,1,127,soit | volontaires | policiers,False,"Six ans après les faits, trois policiers seront jugés, du 9 au 19novembre, notamment pour violences volontaires avec inc"
698b64c642a8083a290c127a,6,16,12,Event,0,0,-1,non-clustere,True,La reprise des territoires kurdes par les forces gouvernementales syriennes provoque un nouvel exode de millie
698b671e42a8083a290c127e,7,17,15,Event,1,0,1,mardi | annoncé | président,False,Le lancement de la mission vers la Station spatiale internationale ISS à laquelle participe l'astronaute françai
698b671e42a8083a290c127d,3,6,6,Event,1,0,31,samedi | 15 | trump,False,"Du 1janvierau 10février, au moins 524migrants ont péri ou sont portés disparus après avoir tenté la traversée entre l’Af"
698b671e42a8083a290c127c,7,16,15,Event,0,0,-1,non-clustere,True,"Dans son livre Et la joie de vivre , Gisèle Pelicot revient sur l’affaire des viols de Mazan qui a fait d’elle une figur"
698b697642a8083a290c127f,5,12,9,Event,0,0,130,français | semaine | france,False,Le Norvégien a remporté l’épreuve devant le Français Eric Perrot et son compatriote Sturla Laegreid. Une victoire qu’il 
698b697642a8083a290c1280,1,3,2,Event,1,1,54,nucléaire | déclaré | radioprotection,False,"ant en licence de médecine à l’université Cheikh-Anta-Diop de Dakar, est mort le 9février après des affrontements avec l"
698b6bce42a8083a290c1281,10,20,14,Event,0,0,36,bonne | monde | chaque,False,Le dernier rapport du Haut Conseil à l’égalité précisait que 39 des hommes pensent aujourd’hui que le féminisme menace
698b6bce42a8083a290c1282,4,8,7,Event,1,0,31,samedi | 15 | trump,False,L’entretien du défenseur central des Girondinsde Bordeaux fait partie des 14 rencontres mises en ligne par l’IN
698b707f42a8083a290c1286,7,12,6,Event,0,0,142,trump | cortina | plusieurs,False,Plusieurs athlètes ont eu une mauvaise surprise lorsqu'ils ont célébré leur victoire auxJeux Olympiques deMilan-Cortina 
698b707f42a8083a290c1283,8,20,18,Event,1,1,98,france | unis | états,False,"Le dernier film de Valérie Donzelli, A pied d’œuvre , sorti le 4février, raconte la double vie d’un écrivain qui s’ins"
698b707f42a8083a290c1287,9,26,21,Event,0,0,-1,non-clustere,True,"Six ans après ""Night Songs"", Yael Naim revient avec ""Solaire"", un album intime et lumineux, né d’un profond bouleverseme"
698b707f42a8083a290c1284,10,31,30,Event,1,0,0,président | mercredi | trump,False,"L'Iran subit depuis plus de 10 ans de graves sécheresses qui alimentent la colère populaire. En 2021, le mouvement des """
698b707f42a8083a290c1285,5,22,19,Event,1,0,-1,non-clustere,True,"Les ambitions des géants de la tech dans l’IA donnent le tournis Alphabet lance un emprunt sur un siècle, tandis qu’Orac"
698b72d742a8083a290c1289,2,8,9,Event,0,0,130,français | semaine | france,False,"Dans un avis rendu public mardi 10février, l’institution réclame plus d’informations et plus de moyens pour agir pour lu"
698b72d742a8083a290c1288,5,15,13,Event,1,0,-1,non-clustere,True,"Le chef de l’Etat a assisté, mardi 10février, à Dunkerque, à l’annonce par ArcelorMittal de la construction d’un four él"
698b79df42a8083a290c128a,5,12,10,Event,1,0,9,justice | détenus | sénégalais,False,"Plusieurs figures du Front des réformes ont été interpellées début février, après la publication d’un communiqué dénonça"
698b7c3742a8083a290c128b,2,5,5,Event,0,0,42,jo | publiés | en2025,False,"Le célèbre ballet, créé en1994, est interprété par de nombreuses étoiles de la troupe de l’Opéra national de Paris."
698b7c3742a8083a290c128c,3,10,7,Event,0,1,131,france | critiqué | intérieur,False,Le ministère de l’intérieur a été critiqué pour avoir classé La France insoumise à l’extrême gauche avant les élections 
698b7c3742a8083a290c128d,2,9,8,Event,0,0,0,président | mercredi | trump,False,Un contingent de la Monusco doit être déployé dans la ville d’Uvira pour surveiller l’application du cessez-le-feu entre
698b7e8f42a8083a290c128e,7,14,15,Event,0,1,39,nucléaire | sûreté | radioprotection,False,"Dans leurs plaidoiries, les avocats de Wallerand de Saint-Just, trésorier du Front national, de Nicolas Crochet, comptab"
698b80e742a8083a290c128f,6,12,12,Event,0,1,0,président | mercredi | trump,False,"Selon le texte de la motion, les salariés qui l’ont approuvée veulent dire leur colère et leur inquiétude suite à plusie"
698b80e742a8083a290c1290,6,16,15,Event,0,0,-1,non-clustere,True,"A peine diffusée sur HBO Max, la production canadienne, qui met en scène l’amour de deux hockeyeurs, génère l’enthou"
698b833f42a8083a290c1291,7,16,14,Event,1,0,-1,non-clustere,True,"Pierre Robert, homme d’affaires picard de 73ans, avait été arrêté en avril2025et mis en examen pour traite d’êtres humai"
698b859842a8083a290c1292,5,14,12,Event,1,0,-1,non-clustere,True,"Le Groupe Bernard Hayot figure au cœur de l’avis de l’Autorité de la concurrence rendu public mardi 10février. En cause,"
698b859842a8083a290c1293,8,12,6,Event,0,1,-1,non-clustere,True,"Je ferai une proposition de réparation à la veuve de l’institutrice Caroline Grandjean, dont le suicide dans le Cantal, "
698b87f042a8083a290c1294,3,11,9,Event,0,0,15,français | américain | jeux,False,"Un collectif d’intellectuels, de journalistes et d’acteurs du monde de la culture déplore, dans une tribune au Monde , l"
698b8a4842a8083a290c1295,5,18,18,Event,1,1,123,ministre | 000 | morts,False,Ce septuagénaire a été mis en examen pour des dizaines de viols et d’agressions sexuelles commis sur des adolescents dan
698b8a4842a8083a290c1296,6,13,7,Event,1,0,-1,non-clustere,True,"Face à l’hostilité russe et américaine, l’Europe est bousculée par le bafouement du droit international, fondement de so"
698b8ca042a8083a290c129a,4,15,11,Event,0,1,88,énergétique | terme | lent,False,"Ce dispositif, présenté comme un élément clé de la résilience énergétique à long terme, reste toutefois coûteux et lent "
698b8ca042a8083a290c1299,6,13,12,Event,0,1,-1,non-clustere,True,Les appels à la démission du ministre se multiplient depuis la publication par le ministère de la justice d’un
698b8ca042a8083a290c1298,1,5,4,Event,0,0,41,février | dimanche | américaine,False,Le directeur général du groupe de luxe a fermé 32magasins Gucci en2025. Près de 100autres pourraient tirer le rideau à m
698b8ca042a8083a290c1297,5,13,11,Event,0,0,0,président | mercredi | trump,False,Le metteur en scène et acteur livre un spectacle impressionnant et très personnel inspiré de la pièce de Sophocle.
698b8ca042a8083a290c129b,6,16,14,Event,1,1,92,unis | réforme | américaines,False,La mainmise des Etats Unis sur le pétrole du Venezuela prive Cuba de l’hydrocarbure. La Havane procède au rationnement d
698b8ca042a8083a290c129c,9,22,17,Event,0,1,-1,non-clustere,True,La mainmise des Etats Unis sur le pétrole du Venezuela prive Cuba de l’hydrocarbure. La Havane procède au rationnement d
