event_id,type,score_if,score_local,score_final,niveau,explication,context
699d69726736db9dc26e6f21,Thing/Abstract/Event/MilitaryOperation/WeaponryDeployment,0.7409,0.6939,0.7221,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"Le déploiement des nouveaux espaces Shein, de 500 à 1,000m2 environ selon les villes, se fera de manière progressi"
698da25c9966a5e0139f0db7,Thing/Abstract/Event/Progress,0.7747,0.6423,0.7217,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"Le produit intérieur brut britannique a progressé de 1,3 en2025, principalement soutenu par la consommation des ménages."
699de92dad1db2119a5faca4,Thing/Abstract/Event/Meet,0.6326,0.8533,0.7209,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Meet'.,"e concrète auprès des grands noms du genre, comme le compositeur ingénieur Pierre Schaeffer qu’elle rejoint en1955 au sein du Studio d’essai."
699dcf77ad1db2119a5fabd3,Thing/Abstract/Event/Addition,0.8647,0.5033,0.7201,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"La rumba congolaise, joyau culturel de la RD Congo et du Congo-Brazzaville voisin, a été inscrite au patrimoine culturel immatériel de l'Unesco en 2021. "
698b3cf38f03efde04a87c8a,Thing/Abstract/Event/Conduct,0.9244,0.4129,0.7198,Suspect,Combinaison inhabituelle de features (Isolation Forest).,Un comité de concertation mis en place par le Centre national du cinéma s’est donné pour mission d’imposer des bonnes pratiques afin de veiller à la diversité des films à l’affiche su
699de92dad1db2119a5faca3,Thing/Abstract/Event/Learn,0.6863,0.7698,0.7197,Suspect,Nombre de noeuds inhabituel : 6. | Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Learn'.,"Née à Paris en1932, l’artiste française s’est initiée à la musique concrète auprès des grands noms du genre, comme le compositeur ingénieur Pierre Schaef"
698dfadc34efc5d3aac0f6fb,Thing/Abstract/Event/Own,0.8221,0.5623,0.7182,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"née depuis plusieurs semaines par l'ICE à Minneapolis va ""prendre fin"", a annoncé jeudi l'émissaire de Donald Trump dans la ville, Tom Homan. La mort de deux Américains, tués par des agents fédéraux e"
698ef13934efc5d3aac0f975,Thing/Abstract/Event/Arrest,0.7159,0.7215,0.7182,Suspect,Type tres rare : 5 occurrence(s) sur 11948. | Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Arrest'.,Les autorités japonaises ont annoncé vendredi l'arrestation du capitaine d'un bateau de pêche chinois et la saisie de l'embarcation qui se trouvait dans la zon
698f08a734efc5d3aac0f9f5,Thing/Abstract/Event/Give,0.7525,0.6657,0.7178,Suspect,Nombre de noeuds inhabituel : 6.,"Le retraité dijonnais de 70 ans s’était rendu dans le Guelta de Bachikele, une région accidentée du nord-est du Tchad, pour assister au Festival "
698f89b134efc5d3aac0fca9,Thing/Abstract/Event/Own,0.7368,0.6882,0.7173,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"2022, devant sa maison, sous les yeux de leurs trois filles, alors âgées de4 à10ans, et de l’une de leurs amies."
699dd673ad1db2119a5fac20,Thing/Abstract/Event/Attend,0.7653,0.6454,0.7173,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"Le chancelier se rend en Chine du 25 au 26février, sur fond de tensions économiques. Longtemps moteur des exportations al"
699d79ff6736db9dc26e6f7a,Thing/Abstract/Event/Invite,0.668,0.7888,0.7163,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Invite'.,"Les joueuses avaient été conviées à assister au discours sur l’état de l’Union du président Trump, mardi, comme leurs homologues masc"
69971d976736db9dc26e5d07,Thing/Abstract/Event/Mix,0.7802,0.6199,0.7161,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"Toutes drogues confondues, la valeur financière des saisies représente près de 2,2milliards d’euros en2025, pour 109 tonnes d"
698b36008f03efde04a87a0e,Thing/Abstract/Event/Unknown,0.666,0.7886,0.7151,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Unknown'.,"Rebaptisé quadball, le Quidditch d'Harry Potter a été introduit dans un village d'Ouganda par John Ssentamu, un instituteur qui a découvert les aventures et la sag"
698f89b134efc5d3aac0fca8,Thing/Abstract/Event/Own,0.8366,0.5293,0.7137,Suspect,Combinaison inhabituelle de features (Isolation Forest).,", 33ans, avait été tuée par son ex-conjoint le soir du 8mai2022, devant sa maison, sous les yeux de leurs trois filles, alors âgées de4 à10ans, et de l’une de leurs amies."
698d0c3f9966a5e0139f0c8f,Thing/Abstract/Event/Contacting,0.7484,0.6607,0.7133,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"ec son personnage de la série Dawson, est mort mercredi à l'âge de 48 ans. L'acteur américain était atteint d'un cancer colorectal."
699e9473ad1db2119a5fade4,Thing/Abstract/Event/MilitaryOperation/WeaponryDeployment,0.7325,0.6824,0.7124,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"Le déploiement des nouveaux espaces Shein, de 500 à 1000mètres carrés environ selon les villes, se fera de manière"
698fa12e34efc5d3aac0fcef,Thing/Abstract/Event/Disappearance,0.7303,0.6853,0.7123,Suspect,Type tres rare : 4 occurrence(s) sur 11948.,"ce vendredi d'un touriste français de 70 ans dans le nord-est du pays près de la ville d'Amdjarass. Disparu depuis deux jours, il a succombé à ses blessures après une chute selon les autorités tchadie"
699d2c826736db9dc26e6e94,Thing/Abstract/Event/Enforce,0.6145,0.857,0.7115,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Enforce'.,"e 19septembre à Las Vegas, lors d’un duel produit par Netflix. En mai2015, Floyd Mayweather s’était imposé au terme d’un spectacle finalement décevant."
699b94476736db9dc26e6a08,Thing/Abstract/Event/NaturalEvents/ViolentWinds,0.807,0.5677,0.7113,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"s enfants se réjouissent car le maire a déclaré un ""snow Day"" lundi, une journée sans école."" Cette tempête fait office de test pour le nouvel édile."
699c33d86736db9dc26e6b79,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.726,0.6874,0.7106,Suspect,Combinaison inhabituelle de features (Isolation Forest).," province Sud retirant les requins-tigres et requins-bouledogues de la liste des espèces protégées, estimant que les autorités n’avaient procédé à aucun recensement ni étude scientifique des populatio"
699157fd34efc5d3aac10041,Thing/Abstract/Event/Build,0.7541,0.6444,0.7102,Suspect,Combinaison inhabituelle de features (Isolation Forest).,021. Un accord qui prévoit que Canberra se dote d’une flotte de sous-marins américains de pointe et produise aussi à plus long terme ses propres navires.
699194f134efc5d3aac100c3,Thing/Abstract/Event/Chase,0.7922,0.5871,0.7101,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"Le Premier ministre hongrois Viktor Orban s'est engagé samedi à poursuivre son offensive contre les ""pseudo-organisations civiles, les journalistes, les juges et les politici"
699157fd34efc5d3aac10042,Thing/Abstract/Event/Own,0.6952,0.7322,0.71,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Own'.,nberra se dote d’une flotte de sous-marins américains de pointe et produise aussi à plus long terme ses propres navires.
698da25c9966a5e0139f0db8,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.755,0.6423,0.7099,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"Le produit intérieur brut britannique a progressé de 1,3 en2025, principalement soutenu par la consommation des ménages."
698db395c6eaab43a9ad773c,Thing/Abstract/Event/Transfert/TransferOfMilitaryMaterial,0.6731,0.7652,0.7099,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Transfert/TransferOfMilitaryMaterial'.,"En2025, les ventes de vêtements ont reculé de 1,6 , selon les chiffres de l’Institut français de la mode publiés jeudi"
698f08a434efc5d3aac0f9f3,Thing/Abstract/Event/Addition,0.8319,0.5259,0.7095,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"es deux bébés congelés, qu’elle a situées entre 2011, date de la naissance de son enfant précédent, et 2018."
699ddd7aad1db2119a5fac45,Thing/Abstract/Event/Investigation/CriminalInvestigation,0.7773,0.6079,0.7095,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"Pour sa troisième enquête sur les effets des réseaux sociaux sur la jeunesse, Elisa Jadot s’invente un avatar, Lili, 13ans. E"
698c67e69966a5e0139f08fa,Thing/Abstract/Event/DiseaseContamination,0.6581,0.7859,0.7092,Suspect,Type tres rare : 5 occurrence(s) sur 11948. | Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/DiseaseContamination'.,"Après la pandémie de Covid-19, Victor Lugger a fondé une entreprise indépendante qui veut s’imposer comme le leader m"
698b38568f03efde04a87bc9,Thing/Abstract/Event/Get,0.667,0.7708,0.7085,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Get'.,ervenant du quart d’une limite réglementaire de dose individuelle annuelle pour la dose équivalente reçue par la peau.
698c67ef9966a5e0139f0917,Thing/Abstract/Event/NaturalEvents/Flood,0.9396,0.3556,0.706,Suspect,Combinaison inhabituelle de features (Isolation Forest)., Les éleveurs et agriculteurs lancent un cri d'alerte des milliers de bêtes et des hectares ont été engloutis. Récit de Laura Cambaud.
69905a8f34efc5d3aac0fe4e,Thing/Abstract/Event/Addition,0.776,0.6008,0.7059,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"ine est à la tête de sa propre maison, qui défile dimanche 15février à la fashion week de New York, et de Proenza Schouler. Elle valorise ses origines caribéennes pour l’une et le vestiaire bourgeois "
698f3eb634efc5d3aac0fb55,Thing/Abstract/Event/Own,0.7451,0.6452,0.7051,Suspect,Combinaison inhabituelle de features (Isolation Forest).," de couches et d’influences. Après dix années dans la musique, Naïka ouvre un nouveau chapitre avec son premier album, ""Eclesia""."
6992f98b34efc5d3aac10421,Thing/Abstract/Event/Appoint,0.77,0.6076,0.705,Suspect,Combinaison inhabituelle de features (Isolation Forest).,Les deux vétérinaires mandatés par la justice à la demande de l’ONG Sea Shepherd assurent que l’état de santé des deux orques et d
6996c9126736db9dc26e5b81,Thing/Abstract/Event/Contacting,0.7616,0.6201,0.705,Suspect,Combinaison inhabituelle de features (Isolation Forest).,Des chercheurs ont eu recours à des agents d’intelligence artificielle pour percer le secret d’un plateau en calcaire présenté au
699895096736db9dc26e627c,Thing/Abstract/Event/Addition,0.7593,0.6232,0.7049,Suspect,Combinaison inhabituelle de features (Isolation Forest).,ccents russes une electro reggae party réussie une fusion détonante entre garage rock psychédélique et musique traditionnelle anatolienne de l’électro-pop radieuse.
699dede4ad1db2119a5facb1,Thing/Abstract/Event/Give,0.7191,0.6831,0.7047,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"L’augmentation de la vacance commerciale dans les centres-villes n’est pas due aux difficultés d’accès en voiture, mais à l’essor des zones commerciales périphériques et du e-com"
699c7a416736db9dc26e6cc5,Thing/Abstract/Event/Wear,0.883,0.4367,0.7045,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"s hassanies venues du Sahara. Avec son album Diaddlar ""Fait maison"" , elle propose un projet épuré, porté par la voix et les percussions, où résonnent des sons naturels comme l’eau ou les graines de s"
699805ea6736db9dc26e5fb6,Thing/Abstract/Event/Begin,0.7351,0.6582,0.7043,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"te-sept jours de pluie consécutifs, il s’agit de la plus longue période de précipitations depuis le début des mesures, en1959."
698dbaaac6eaab43a9ad7771,Thing/Abstract/Event/Engender,0.6131,0.8401,0.7039,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Engender'.,"levée dans la nuit du 31 janvier au 1er février à son domicile de Tucson, dans l'Arizona. L'affaire suscite depuis une importante couverture médiatique aux États-Unis."
698f3eb634efc5d3aac0fb54,Thing/Abstract/Event/Unknown,0.7763,0.5951,0.7038,Suspect,Nombre de noeuds inhabituel : 7.,"en mouvement, faite de strates, de couches et d’influences. Après dix années dans la musique, Naïka ouvre un nouveau chapitre avec son premier album, ""Eclesia""."
6999821a6736db9dc26e64ed,Thing/Abstract/Event,0.8517,0.4821,0.7038,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"Pour sa première au poste d'entraîneur de l'OM, Habib Beye n'a pas réussi à sortir les Marseillais de la spirale inf"
69963e8d6736db9dc26e5ac1,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.8102,0.544,0.7037,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"L'OM a annoncé mardi soir avoir recruté Habib Beye, un ancien joueur et capitaine du club marseillais, au poste d'"
698e125134efc5d3aac0f78d,Thing/Abstract/Event/Manage,0.7005,0.7069,0.703,Suspect,Nombre de noeuds inhabituel : 6. | Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Manage'.,"Le chanteur présidera vendredi la 41édition des Victoires de la musique, après la sortie, fin janvier, de son septième al"
698bf89b8f03efde04a87f04,Thing/Abstract/Event/Killing,0.7625,0.6134,0.7029,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"dividu a ouvert le feu mardi dans une petite ville de Colombie-Britannique, au Canada, faisant neuf morts, dont sept dans un lycée, avant de se suicider, a annoncé la police, qui dénombre aussi 25 ble"
699c33d86736db9dc26e6b7a,Thing/Abstract/Event/Assessment,0.6728,0.7478,0.7028,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Assessment'.,"la liste des espèces protégées, estimant que les autorités n’avaient procédé à aucun recensement ni étude scientifique des populations de ces espèces."
698f560c34efc5d3aac0fba7,Thing/Abstract/Event/Want,0.6423,0.7933,0.7027,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Want'.,"La Polynésie compte près de 500espèces d'algues, un potentiel économique considérable. Deux projets de recherche sont e"
698f89b334efc5d3aac0fcb4,Thing/Abstract/Event/Addition,0.7801,0.5861,0.7025,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"l et sa septième médaille aux Jeux. Sur le sprint, il a devancé les Norvégiens Vetle Christiansen 2 et Sturla Laegreid 3 ."
698f064c34efc5d3aac0f9e1,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.718,0.6786,0.7022,Suspect,Combinaison inhabituelle de features (Isolation Forest).,"Trentenaire férue de cuisine, Marion Seibel a lancé le Club des seins, réponse féminine au Club des cent, cercle masculin consacré à la bonne chère. Chaque mois, elle réunit une "
698eb8d234efc5d3aac0f8c7,Thing/Abstract/Event/Battle,0.6781,0.737,0.7016,Suspect,Contexte semantiquement isole parmi les events de type 'Thing/Abstract/Event/Battle'.,"de l’ordre, l’intérieur du restaurant où les faits se sont déroulés n’était pas du tout une zone de chaos , a-t-elle souligné."
